Name,Main Address,Type,Website Address,Telephone Number,Specialist,Partner Status,Experience,Certification,Certification,Certification,Facebook,Twitter,Linkedin,Name,Position,Industries Served,Connected Apps,Office Address Number 1,Office Address Telephone number 1,Office Address Number 2,Office Address Telephone number 2,Office Address Number 3,Office Address Telephone number 3,Office Address Number 4,Office Address Telephone number 4,Office Address Number 5,Office Address Telephone number 5,Office Address Number 6,Office Address Telephone number 6,Office Address Number 7,Office Address Telephone number 7,Office Address Number 8,Office Address Telephone number 8,Office Address Number 9,Office Address Telephone number 9,Office Address Number 10,Office Address Telephone number 10
Wagner Associates Limited,"34 West George Street, Glasgow, Scotland",Accountant,http://www.wagnerassociates.co.uk,+44 7850979785,,Bronze partner,Partner since 2014,Xero advisor certified,,,https://www.facebook.com/leo.wagner.33,https://www.twitter.com/WagnerAssociate,http://lnkd.in/yyPuxr,LEO WAGNER,DIRECTOR,"Professional services, 
Construction and trades",,"34 West George Street, Glasgow, G2 1DA, Scotland",+44 7850979785,"28 Rutland Square, Edinburgh, EH1 2BW, Scotland",+44 7850979785,,,,,,,,,,,,,,,,
AcCys Limited,"32 Main Street, Sorn",Accountant,http://www.accys.co.uk,+44 1414048494,,Bronze partner,Partner since 2014,Xero advisor certified,,,,,,,,"Repairs and personal services, 
Professional services, 
Construction and trades",,"32 Main Street, Sorn, KA5 6HU",+44 1414048494,,,,,,,,,,,,,,,,,,
Tax Solutions Scotland Limited,"27 Morison Avenue, Stornoway, Scotland",Accountant,http://www.taxsolutionsscotland.co.uk,+44 7793535227,,Bronze partner,Partner since 2015,Xero advisor certified,,,https://www.facebook.com/taxsolutionsscotland/?ref=hl,,https://www.linkedin.com/in/murraymack/?ppe=1,Murray Mackay,Chartered Tax Adviser,Administration and support services,,"27 Morison Avenue, Stornoway, HS1 2HQ, Scotland",+44 7793535227,,,,,,,,,,,,,,,,,,
Lester Associates Ltd,"77 Fulham Palace Road, London",Bookkeeper,http://www.lestersaccounting.com,+44 2087356380,,Bronze partner,Partner since 2016,Xero advisor certified,,,,,,,,Professional services,,"77 Fulham Palace Road, London, W6 8JA",+44 2087356380,,,,,,,,,,,,,,,,,,
Limerick Accounting Service,"Garden House, Garden Hill, Castleconnell",Accountant,http://www.limerickaccounting.ie,+353 35361418560,,Bronze partner,Partner since 2011,Xero advisor certified,,,,,,,,Transportation and storage,,"Garden House, Garden Hill, Castleconnell",+353 35361418560,,,,,,,,,,,,,,,,,,
M & J Ward Ltd,"Foster Street, Kinver, England",Bookkeeper,http://www.mandjward.com,+44 7966155572,,Bronze partner,Partner since 2014,Xero advisor certified,,,,,,,,,,"Foster Street, Kinver, DY7 6EB, England",+44 7966155572,,,,,,,,,,,,,,,,,,
Camerons Accountancy,"Camerons Accountancy Consultants, 9, Cassington, England",Accountant,,,,Bronze partner,Partner since 2018,Xero advisor certified,,,,,,Adam Woolford,Director,,,"Camerons Accountancy Consultants, 9, Cassington, OX29 4SX, England",+44 1865 882 621,,,,,,,,,,,,,,,,,,
Flamingo Accounting,"21 Clapham High Street, London, England",Accountant,http://www.flamingo-accounting.co.uk,+44 02032865851,,Bronze partner,Partner since 2017,Xero advisor certified,,,http://www.facebook.com/FlamingoAccounting/,https://www.twitter.com/FlamingoAccount,http://www.linkedin.com/company/flamingo-accounting/,,,"Accommodation and hospitality, 
Construction and trades",Receipt Bank,"21 Clapham High Street, London, SW4 7TR, England",+44 02032865851,"Princes Street, Southampton, SO14 5RP, England",+44 02032865851,,,,,,,,,,,,,,,,
Farries Bookkeeping Services Ltd,"4 Dorchester Way, We work in Macclesfield Areas, Macclesfield, England",Bookkeeper,http://www.farriesbookkeepingservices.com,+44 01625 409116,,Bronze partner,Partner since 2015,Xero advisor certified,,,https://www.facebook.com/Farries-Bookkeeping-Services-347475115595238,https://www.twitter.com/RoseFarries,,Rose  Farries,Director,"Real estate and hiring services, 
Retail",,"4 Dorchester Way, We work in Macclesfield Areas, Macclesfield, SK10 2LQ, England",+44 01625 409116,,,,,,,,,,,,,,,,,,
TACS (SW) LTD,"TQ9 6EN, LC 201, Dartington Space, Totnes, England",Accountant,http://www.tacs-sw.co.uk,+44 01803 840500,,Bronze partner,Partner since 2018,Xero advisor certified,,,,,,,,Accommodation and hospitality,,"TQ9 6EN, LC 201, Dartington Space, Totnes, TQ9 6EN, England",+44 01803 840500,"1 Mayor's Avenue, Dartmouth, TQ6 9NF, England",+44 07596 485652,,,,,,,,,,,,,,,,
Craiglockhart Financial Services,"10 Craiglockhart Road, Edinburgh, Scotland",Accountant,http://www.craiglockhart-fs.co.uk,+789 9006006,,Bronze partner,Partner since 2014,Xero advisor certified,,,,,,Jenny Mackenzie,Owner,,,"10 Craiglockhart Road, Edinburgh, EH14, Scotland",+789 9006006,,,,,,,,,,,,,,,,,,
Barnes Clark of Maldon,"88 The Causeway, Heybridge, England",Accountant,http://www.barnesclarkofmaldon.co.uk/,+44 1621 856461,,Bronze partner,Partner since 2013,Xero advisor certified,,,,,,Holly Newman,Part Qualfied Accountant,"Construction and trades, 
Professional services",,"88 The Causeway, Heybridge, CM9 4LL, England",+44 1621 856461,,,,,,,,,,,,,,,,,,
Base52 Ltd,"30 Bancroft, Suite 9, Hitchin, England",Accountant,http://www.base52.co.uk,+44 1462423152,,Bronze partner,Partner since 2019,Xero advisor certified,,,https://www.facebook.com/Base52accountants/,https://www.twitter.com/Base52_CMA,https://Linkedin.com/company/base52-ltd,Simon Johnson,Accountant,Professional services,"Receipt Bank, 
AutoEntry","30 Bancroft, Suite 9, Hitchin, SG5 1LA, England",+44 1462423152,,,,,,,,,,,,,,,,,,
E Sampson Ltd,"Thamesfield Cottage, Wargrave Road, Henley-on-Thames, Wokingham",Accountant,http://www.esampsonaccountants.co.uk,+44 7905519724,,Bronze partner,Partner since 2010,Xero advisor certified,,,,,,,,Professional services,,"Thamesfield Cottage, Wargrave Road, Henley-on-Thames, RG9 3JD, Wokingham",+44 7905519724,,,,,,,,,,,,,,,,,,
Westwood Accountancy,"Consett Innovation Centre, Office 6, Consett, England",Accountant,http://www.westwoodaccountancy.com,+44 1207509871,,Bronze partner,Partner since 2013,Xero advisor certified,,,http://www.facebook.com/WestwoodAccountancy,,http://uk.linkedin.com/in/sharronskeen,Sharron Skeen,Director/Chartered Management Accountant,"Professional services, 
Retail, 
Construction and trades, 
Arts and recreation",,"Consett Innovation Centre, Office 6, Consett, DH8 5XS, England",+44 1207509871,,,,,,,,,,,,,,,,,,
Galley & Tindle,"DH1 1TW, Oakmere, Durham, England",Accountant,http://www.galleyandtindle.co.uk,+44 1913864786,,Bronze partner,Partner since 2010,Xero advisor certified,,,https://www.facebook.com/galleyandtindle,https://www.twitter.com/galleyandtindle,,,,"Education, 
Professional services","EzzyBills, 
GoCardless","DH1 1TW, Oakmere, Durham, DH1 1TW, England",+44 1913864786,,,,,,,,,,,,,,,,,,
Garry Quinn Accounts & Tax,"102 Werburgh Drive, Stoke-on-Trent, England",Accountant,,,,Bronze partner,Partner since 2017,Xero advisor certified,,,,,,,,,,"102 Werburgh Drive, Stoke-on-Trent, ST4, England",+44 1782713079,,,,,,,,,,,,,,,,,,
Michael Morris Accountancy Services Ltd,"123 High Street, Rainham, England",Accountant,http://www.4maccountancy.co.uk,+44 01634 304948,,Bronze partner,Partner since 2017,Xero advisor certified,,,,,,,,"Construction and trades, 
Retail, 
Professional services",,"123 High Street, Rainham, ME8 8AN, England",+44 01634 304948,,,,,,,,,,,,,,,,,,
TaxAssist Accountants Kettering,"22 Silver Street, Kettering, Northants",Accountant,http://www.taxassist.co.uk/kettering,+44 1536428444,,Bronze partner,Partner since 2015,Xero advisor certified,,,,,,,,,Receipt Bank,"22 Silver Street, Kettering, NN16 0BN, Northants",+44 1536428444,,,,,,,,,,,,,,,,,,
Goddard & Co.,"Church Street, Goddard & Co., Odiham, England",Accountant,https://www.goddardand.co.uk/,+44 01256701801,,Bronze partner,Partner since 2014,Xero advisor certified,,,,,,Richard Goddard,Accountant,"Real estate and hiring services, 
Professional services",,"Church Street, Goddard & Co., Odiham, RG29 1LU, England",+44 01256701801,,,,,,,,,,,,,,,,,,
A1 Lifestyle Accounts Ltd,"PE19 6EN, Little Paxton, England",Accountant,,,,Bronze partner,Partner since 2018,Xero advisor certified,,,,,,,,,,"PE19 6EN, Little Paxton, PE19 6EN, England",+44 1480 395545,"Saint Neots, Saint Neots, PE19, England",+44 1480 395546,,,,,,,,,,,,,,,,
Mark Stanley Accountants Ltd,"15 Mickleton Close, Consett, England",Accountant,https://www.markstanleyaccountants.co.uk/,+44 01207582528,,Bronze partner,Partner since 2018,Xero advisor certified,,,https://www.facebook.com/markstanleyaccountants/,,https://www.linkedin.com/in/alison-smith-5b290358/,,,Professional services,,"15 Mickleton Close, Consett, DH8 7UG, England",+44 01207582528,,,,,,,,,,,,,,,,,,
Swann Systems Ltd,"Mill Close, Braunston, England",Bookkeeper,,,,Bronze partner,Partner since 2016,Xero advisor certified,,,,,,Sheila Bell,Director,"Marketing, advertising and consulting, 
Construction and trades",AutoEntry,"Mill Close, Braunston, NN11 7HY, England",+44 01788890199,,,,,,,,,,,,,,,,,,
Brownlows Accountants,"Bank Chambers, Belgrave Square, Darwen",Accountant,http://www.brownlows-accountants.co.uk,+44 1254659556,,Bronze partner,Partner since 2012,Xero advisor certified,,,,,,,,,"AutoEntry, 
GoCardless, 
Zapier","Bank Chambers, Belgrave Square, Darwen, BB3 1BU",+44 1254659556,,,,,,,,,,,,,,,,,,
MyTax,"Holmes Court House, 29A Bridge Street, Kenilworth, Warwickshire",Accountant,http://my-tax.co.uk/what-we-use/,+44 1926864010,,Bronze partner,Partner since 2013,Xero advisor certified,,,,,,,,Professional services,,"Holmes Court House, 29A Bridge Street, Kenilworth, Warwickshire, CV8 1BP",+44 1926864010,,,,,,,,,,,,,,,,,,
DSC Metropolitan LLP,"BN27 3TD, One The Courtyard, Chalvington, England",Accountant,http://www.dscmetropolitan.com,+44 02036510267,,Bronze partner,Partner since 2014,Xero advisor certified,,,https://www.facebook.com/dscmetropolitan,https://www.twitter.com/DSCMetropolitan,https://www.linkedin.com/company/dsc-metropolitan-llp-chartered-accountants/,,,Professional services,,"BN27 3TD, One The Courtyard, Chalvington, BN27 3TD, England",+44 02036510267,,,,,,,,,,,,,,,,,,
Link Accounting Ltd,"Barford Road, Bloxham, England",Accountant,http://www.link-accounting.co.uk,+44 1295 720500,,Bronze partner,Partner since 2016,Xero advisor certified,,,https://www.facebook.com/LinkAccountingLtd/?ref=aymt_homepage_panel,,https://www.linkedin.com/company/13224057/,,,"Professional services, 
Accommodation and hospitality, 
Construction and trades","Receipt Bank, 
AutoEntry","Barford Road, Bloxham, OX15 4FF, England",+44 1295 720500,"Ystrad Mynach, Ystrad Mynach, CF82, Wales",+44 07724 047172,,,,,,,,,,,,,,,,
The Boss Partnership,"6 Parkside Court , Greenhough Road , Lichfield .WS13 7FE, Lichfield, England",Accountant,http://www.thebosspartnership.co.uk,+44 01543 264151,,Bronze partner,Partner since 2013,Xero advisor certified,,,https://www.facebook.com/thebosspartners/,https://www.twitter.com/thebosspartners,http://www.linkedin.com/in/logankhan,Sue Kinsey,Accountant,Construction and trades,Receipt Bank,"6 Parkside Court , Greenhough Road , Lichfield .WS13 7FE, Lichfield, WS13 7FE, England",+44 01543 264151,,,,,,,,,,,,,,,,,,
The Boss Partnership,"6 Parkside Court , Greenhough Road , Lichfield .WS13 7FE, Lichfield, England",Accountant,http://www.thebosspartnership.co.uk,+44 01543 264151,,Bronze partner,Partner since 2013,Xero advisor certified,,,https://www.facebook.com/thebosspartners/,https://www.twitter.com/thebosspartners,http://www.linkedin.com/in/logankhan,Jennine Phillips,,Construction and trades,Receipt Bank,"6 Parkside Court , Greenhough Road , Lichfield .WS13 7FE, Lichfield, WS13 7FE, England",+44 01543 264151,,,,,,,,,,,,,,,,,,
LMH Business Services,"Nottingham, Nottingham, England",Accountant,http://lmhbusiness.com,+44 7557774037,,Bronze partner,Partner since 2018,Xero advisor certified,,,https://m.facebook.com/LMHbusiness/,https://www.twitter.com/lmhbusiness,https://www.linkedin.com/in/lisahughes77/,,,Real estate and hiring services,"AutoEntry, 
Hubdoc","Nottingham, Nottingham, England",+44 7557774037,,,,,,,,,,,,,,,,,,
Timothy Kelliher,"Lewis Road, 4 Court Yard House, Killarney, County Kerry",Accountant,https://www.timothykelliher.com/,+353 646632105,,Bronze partner,Partner since 2012,Xero advisor certified,,,https://www.facebook.com/TimothyKelliherFCA/,https://www.twitter.com/TimKelliher_FCA,https://www.linkedin.com/in/timothy-kelliher-6b7b4462,Timothy Kelliher,Chartered Accountant,"Real estate and hiring services, 
Retail, 
Professional services","Receipt Bank, 
DataDear, 
AutoEntry, 
FUTRLI","Lewis Road, 4 Court Yard House, Killarney, County Kerry",+353 646632105,,,,,,,,,,,,,,,,,,
CHD Associates LLP,"Altrincham Road, 2nd Floor, The Royals, Wythenshawe, England",Accountant,,,,Bronze partner,Partner since 2018,Xero advisor certified,,,,,,,,Real estate and hiring services,,"Altrincham Road, 2nd Floor, The Royals, Wythenshawe, M22 4BJ, England",+44 01614883381,,,,,,,,,,,,,,,,,,
Accounts Assured,"BN14, Worthing, England",Accountant,http://www.accountsassured.co.uk,+44 1903868959,,Bronze partner,Partner since 2015,Xero advisor certified,,,,,,,,"Repairs and personal services, 
Administration and support services",GoCardless,"BN14, Worthing, BN14, England",+44 1903868959,,,,,,,,,,,,,,,,,,
Complete Cash Management Limited,"SO40 9LA, Totton, England",Bookkeeper,http://www.completecashmanagement.co.uk,+44  2380 001145,,Bronze partner,Partner since 2019,Xero advisor certified,,,https://www.facebook.com/CompleteCashManagementLimited/,,https://www.linkedin.com/in/carolynhobbs,,,,,"SO40 9LA, Totton, SO40 9LA, England",+44  2380 001145,,,,,,,,,,,,,,,,,,
Clarke Nicklin LLP,"Cheadle Royal Business Park, Cheadle, England",Accountant,http://www.clarkenicklin.co.uk/,+44 0161 495 4700,,Bronze partner,Partner since 2010,Xero advisor certified,,,,,,,,Media and communications,Fathom,"Cheadle Royal Business Park, Cheadle, SK8 3GY, England",+44 0161 495 4700,,,,,,,,,,,,,,,,,,
Folio Accounting Services Ltd,"112 Longland Road, Old Town, Eastbourne, East Sussex",Accountant,http://www.folioaccounting.com/,+44 7779239763,,Bronze partner,Partner since 2013,Xero advisor certified,,,,,,,,,,"112 Longland Road, Old Town, Eastbourne, East Sussex, BN20 8JD",+44 7779239763,,,,,,,,,,,,,,,,,,
Simplicity Accounting Limited,"59 Adelaide Street, Belfast",Accountant,http://www.simplicity-accounting.com,+44 2890726088,,Bronze partner,Partner since 2013,Xero advisor certified,,,,,,,,Professional services,"The Payroll Site, 
Receipt Bank, 
FUTRLI","59 Adelaide Street, Belfast, BT2 8FE",+44 2890726088,,,,,,,,,,,,,,,,,,
The Accounting Studio,"23 Downscroft Gardens, Hedge End, England",Accountant,https://www.theaccountingstudio.co.uk,+44 02380 989118,,Bronze partner,Partner since 2018,Xero advisor certified,,,,,,Gareth Atkinson,Founder of The Accounting Studio,"Marketing, advertising and consulting",GoCardless,"23 Downscroft Gardens, Hedge End, SO30 4RR, England",+44 02380 989118,,,,,,,,,,,,,,,,,,
K M Chartered Accountants,"BB11 1JG, 1st Floor, Block C The Wharf, Manchester Road, Burnley, England",Accountant,http://www.kmaccountants.co.uk,+282 426331,,Bronze partner,Partner since 2014,Xero advisor certified,,,https://www.facebook.com/kmaccountants.co.uk,,https://uk.linkedin.com/company/km-chartered-accountants,,,Construction and trades,"Digita Accounts Production Advanced, 
Receipt Bank","BB11 1JG, 1st Floor, Block C The Wharf, Manchester Road, Burnley, BB11 1JG, England",+282 426331,,,,,,,,,,,,,,,,,,
Adaptas,"66 Milbourne Lane, Esher, England",Bookkeeper,https://www.adaptas.co.uk/,+44 01372438068,,Bronze partner,Partner since 2017,Xero advisor certified,,,,,,,,,"Receipt Bank, 
FUTRLI","66 Milbourne Lane, Esher, KT10 9EA, England",+44 01372438068,,,,,,,,,,,,,,,,,,
PBH Accounting Limited,"23 Plumian Way, Balsham, England",Accountant,http://www.pbh-accounting.co.uk,+44 01223291408,,Bronze partner,Partner since 2017,Xero advisor certified,,,,,,,,,,"23 Plumian Way, Balsham, CB21, England",+44 01223291408,,,,,,,,,,,,,,,,,,
Peter Stratton,"52 Handen Road, SE12 8NR, London, England",Accountant,http://www.peterstratton.co.uk,+44 2031376212,,Bronze partner,Partner since 2017,Xero advisor certified,,,,,,Peter Stratton,Owner,,"Receipt Bank, 
FUTRLI","52 Handen Road, SE12 8NR, London, England",+44 2031376212,,,,,,,,,,,,,,,,,,
Rushtons Chartered Accountants & Business Advisers,"1 Faraday Drive, Preston, Fulwood, England",Accountant,http://www.rushtonsaccountants.com,+44 1772693111,,Bronze partner,Partner since 2016,Xero advisor certified,,,,https://www.twitter.com/rushtonsaccs,https://www.linkedin.com/company/2379099/,Chris Calvert,Director - Client Manager,Professional services,,"1 Faraday Drive, Preston, Fulwood, PR2 9NB, England",+44 1772693111,"Avroe Crescent, Blackpool, FY4 2DP, England",+44 1253345444,,,,,,,,,,,,,,,,
WHITEHEAD & HOWARTH,"327 Clifton Drive South, Lytham Saint Annes, England",Accountant,http://www.whaccountants.co.uk/,+44 1253725111,,Bronze partner,Partner since 2015,Xero advisor certified,,,https://www.facebook.com/WHAccountants,https://www.twitter.com/WHAccountants,https://www.linkedin.com/company-beta/1220447/,Candice  Higgins,Partner,Professional services,,"327 Clifton Drive South, Lytham Saint Annes, FY8 1HN, England",+44 1253725111,,,,,,,,,,,,,,,,,,
PJC Accounting Services,"7 Filleul Road, Sandford, England",Accountant,http://www.pjcacs.co.uk/,+44 1929 550802,,Bronze partner,Partner since 2014,Xero advisor certified,,,https://www.facebook.com/pjcacs.co.uk/,,,Peter Constable,Accountant,,,"7 Filleul Road, Sandford, BH20 7AW, England",+44 1929 550802,,,,,,,,,,,,,,,,,,
BGS Accounting Ltd,"75 Exploration Drive, BGS Accounting Limited, Leicester, England",Accountant,http://www.bgsaccounting.co.uk,+44 7940780751,,Bronze partner,Partner since 2018,Xero advisor certified,,,https://www.facebook.com/bgsaccounting,https://www.twitter.com/BGSACCOUNTING,https://www.linkedin.com/company/bgsaccounting,Bhavesh Shah,Company Director,,,"75 Exploration Drive, BGS Accounting Limited, Leicester, LE4 5NS, England",+44 7940780751,,,,,,,,,,,,,,,,,,
Censea Business Services,"14a Glen Road, Sarisbury Green, Southampton",Bookkeeper,http://www.censea.co.uk,+44 1489481500,,Bronze partner,Partner since 2013,Xero advisor certified,,,,,,Jane Chamberlain,Owner,"Real estate and hiring services, 
Professional services",AutoEntry,"14a Glen Road, Sarisbury Green, SO31 7FD, Southampton",+44 1489481500,,,,,,,,,,,,,,,,,,
J Aubin Ltd,"4 Old Barn Close, Christchurch, England",Accountant,http://www.aubins.co.uk,+44 01202480810,,Bronze partner,Partner since 2013,Xero advisor certified,,,https://www.facebook.com/JAubinLtd/?ref=bookmarks,https://www.twitter.com/JAubinLtd,https://www.linkedin.com/in/joy-aubin-9238a318/,,,Professional services,,"4 Old Barn Close, Christchurch, BH23 2QZ, England",+44 01202480810,,,,,,,,,,,,,,,,,,
